TS,V1,V2,V3,W1,W2,W3
1497252600,236.499105835,238.8578277588,237.54256134029998,0.0,0.0,0.0
1497256200,232.9200013909084,235.28150274270115,234.79880663503562,0.0,0.0,0.0
1497259800,230.20305366899797,231.84900790130132,231.7764431731758,0.0,0.0,0.0
1497263400,232.53504057513413,234.4624008275709,236.11935418350947,0.0006367816030966667,0.0019103448092933335,0.13426781972250001
1497267000,234.43649323322518,236.10226562500816,237.35573757935177,0.0006331439316283333,0.0018994317948816668,0.13345032374050003
1497270600,235.9951773647168,237.441193454251,237.3494863242031,0.0,0.0,0.0
1497274200,237.07509943080476,238.32597612039638,238.83531974932384,0.0,0.0,0.0
1497277800,237.8172569582217,240.94058461343738,240.15928542228835,0.0,0.0,0.0
1497281400,240.94227874236287,243.26728194930175,243.10392130187114,0.0,0.0,0.0
1497288600,241.00991757139042,244.2759639522104,243.08387467667268,0.0,0.0,0.0
1497292200,241.30077374365732,244.2658935669979,242.71056452104224,0.0,0.0,0.0
1497295800,237.40473175049016,240.24616912841,238.6903392333939,0.0,0.0,0.0
1497299400,238.57196679952662,241.54544509798203,239.87920257750488,0.0,0.0,0.0
1497303000,238.35520535277183,241.843056610114,239.9000823364161,0.0,0.0,0.0
1497306600,237.177774749738,240.3353793029641,238.60405300903423,0.0,0.0,0.0
1497310200,238.8603623962581,242.24391229249176,239.89914730834,0.0,0.0,0.0
1497313800,237.6652251652343,240.14696190850225,239.14460221547643,0.0,0.0,0.0
1497317400,234.9249009610157,236.59377275111947,234.8702486993932,0.0,0.0,0.0
1497321000,228.91772824095008,231.18363815308015,230.6912099304062,0.0,0.0,0.0
1497324600,230.96909197997002,231.4779604186797,232.9639702453401,0.0,0.0,0.0
1497328200,229.92442804923058,231.4122758150317,231.5311849284708,0.0,0.0,0.0
1497331800,230.40898555671657,232.8436437366986,232.22180925014575,0.0,0.0,0.0
1497335400,234.28416956591374,236.71752195798211,235.4161817592588,0.0,0.0,0.0
1497339000,236.98118450644088,239.69779775617025,238.14255194961328,0.0,0.0,0.0
1497342600,233.8068214732407,235.83699595434314,234.96621129264287,0.0,0.0,0.0
1497346200,233.87726781077157,235.41898194581782,235.43374300480184,0.0,0.0,0.0
1497349800,231.90874002074798,234.05497766112796,233.50774426268597,0.0,0.0,0.0
1497353400,235.46543032839588,238.06210775757182,236.99946017455207,0.0,0.0,0.0
1497357000,231.84450046329655,235.12611058908212,233.8413022028156,0.0,0.0,0.0
1497360600,238.28228401993192,240.54852395831048,240.48173449560528,0.0,0.0,0.0
1497364200,240.14347420428075,242.3691343869177,241.7781327425409,0.0,0.0,0.0
1497367800,241.2322276247807,243.41613837075886,243.47687335563373,0.0,0.0,0.0
1497371400,237.55108300783616,239.83398937985382,240.020160278324,0.0,0.0,0.0
1497375000,241.01115514748608,243.45425767632847,243.20383587110942,0.0,0.0,0.0
1497378600,241.295933319084,243.43053582764216,243.28951287843213,0.0,0.0,0.0
1497382200,235.23082953763046,237.63439723860242,237.1428654069538,0.0,0.0,0.0
1497385800,239.88728519800802,242.28849697305444,241.94838590255947,0.0,0.0,0.0
1497389400,235.8648145325797,238.02946746044375,237.72154485638276,0.0,0.0,0.0
1497393000,237.16811762217162,239.40132601008182,238.78476351132113,0.0,0.0,0.0
1497396600,236.37124862213986,238.6791748838942,238.1096342775751,0.0,0.0,0.0
1497400200,235.51460881337928,237.01087470443528,236.86080466629747,0.0,0.0,0.0
1497403800,231.9876967511165,233.93097989233536,233.0436167820453,0.0,0.0,0.0
1497407400,227.52987513464265,230.2637677571011,229.8604391188831,0.0,0.0,0.0
1497411000,225.6247731892077,227.3259737848544,228.8820878141058,0.0,0.0,0.0
1497414600,229.4405484208987,230.870858164016,230.76115614661217,0.0,0.0,0.0
1497418200,228.57693910882043,231.32390133063487,230.588613818503,0.0,0.0,0.0
1497421800,232.12592902435216,234.315787836047,233.30600369743655,0.0,0.0,0.0
1497425400,234.5153063319122,236.58612587448317,235.58026695633316,0.0,0.0,0.0
1497429000,230.17201664536069,232.05783290785664,232.27681425180091,0.0,0.0,0.0
1497432600,229.549574984946,231.43103170205367,232.27451509879668,0.0,0.0,0.0
1497436200,231.68178279958568,233.61894250148706,233.55846879045384,0.0,0.0,0.0
1497439800,233.10554576912673,234.4519943086021,234.93956987739602,0.0,0.0,0.0
1497443400,236.1504580482699,237.34508475044842,237.59942869156552,0.0,0.0,0.0
1497447000,237.40677510335533,239.336255132543,239.95915261762653,0.0,0.0,0.0
1497450600,236.97827373816543,238.23600120316948,238.7928915118942,0.0,0.0,0.0
1497454200,238.9592916274081,241.7148736957613,240.9745474369369,0.0,0.0,0.0
1497457800,241.45221457928838,242.81604933500358,243.80662509100205,0.0,0.0,0.0
1497461400,239.84616003588602,241.70875704644519,241.50342083167092,0.0,0.0,0.0
1497465000,238.30827931537308,240.71971748640127,239.74586209660905,0.0,0.0,0.0
1497468600,239.01010359668769,241.2872161565365,240.46550557375056,0.0,0.0,0.0
1497472200,237.15934509764446,239.97436556941517,238.4754012482996,0.0,0.0,0.0
1497475800,238.1458755674979,241.19671948749408,240.57462616572232,0.0,0.0,0.0
1497479400,241.45064361148326,244.06227842904968,242.53112262094243,0.0,0.0,0.0
1497483000,240.75543640255447,242.6859829994829,241.75416706394086,0.0,0.0,0.0
1497486600,237.9961606585673,239.2173999302144,238.6812438662357,0.0,0.0,0.0
1497490200,236.1250175036162,238.26313724098202,237.4246253739901,0.0,0.0,0.0
1497493800,231.30521039412704,233.1419327661908,232.69769623830211,0.0,0.0,0.0
1497497400,229.75621845707354,231.7366444339285,232.05561686034596,0.0,0.0,0.0
1497501000,229.48349503644096,231.1669966029309,230.9172319727341,0.0,0.0,0.0
1497504600,227.3056164623765,229.4803989911991,229.42238428487846,0.0,0.0,0.0
1497508200,232.42789241247402,234.9865801372102,233.41001041353974,0.0,0.0,0.0
1497511800,237.29688180870892,239.39112738499625,238.5045028625697,0.0,0.0,0.0
1497515400,232.90966853945645,235.60765760527144,234.89410247203753,0.0,0.0,0.0
1497519000,233.84670325823657,235.3944620849085,235.81452265411548,0.0,0.0,0.0
1497522600,234.2751737800037,235.94877563720325,235.71792462717542,0.0,0.0,0.0
1497526200,236.8693096244392,238.98763437441545,238.45283538636195,0.0,0.0,0.0
1497529800,239.09845344572696,240.68713533924873,240.58995791734432,0.0,0.0,0.0
1497533400,236.43040207990555,238.16783874994078,238.05223705260244,0.0,0.0,0.0
1497537000,239.6453192857424,241.70184484546303,241.67097948269446,0.0,0.0,0.0
1497540600,238.29376739501183,240.15197573850415,241.0547769470279,0.0,0.0,0.0
1497544200,237.1443450745637,239.22343630235835,238.90767645359765,0.0,0.0,0.0
1497547800,238.1483166335284,239.72946079714387,240.5763263589429,0.0,0.0,0.0
1497551400,237.8629624535527,239.03989056992643,239.96876183086502,0.0,0.0,0.0
1497555000,239.71899861777658,240.60922780295812,241.46685760560683,0.0,0.0,0.0
1497558600,241.12736101699815,242.93884040727815,242.61147164253282,0.0,0.0,0.0
1497562200,242.1161225448974,243.93098591159568,243.61819843241227,0.0,0.0,0.0
1497565800,235.52493837982811,237.587334191842,236.47723075052966,0.0,0.0,0.0
1497569400,234.73083611599208,237.34108071496019,236.44422635994027,0.0,0.0,0.0
1497573000,234.87437850954785,235.81971295164382,236.0721665344279,0.0,0.0,0.0
1497576600,230.82082188318054,232.7502093542201,231.91785137236698,0.0,0.0,0.0
1497580200,228.85032623593858,231.0107905321801,229.90658808038242,0.0,0.0,0.0
1497583800,229.64277757915872,231.24917457218055,231.83553949991472,0.0,0.0,0.0
1497587400,227.30408388293228,230.390037764145,228.79156133147725,0.0,0.0,0.0
1497591000,230.91180860662368,232.71621406223133,232.221895955002,0.0,0.0,0.0
1497594600,234.7322270412117,236.53254532158616,235.50327669033757,0.0,0.0,0.0
1497598200,237.4597257458448,239.0674813727436,237.7074345916837,0.0,0.0,0.0
1497601800,232.93815290596595,234.07696031669727,234.1350397968784,0.0,0.0,0.0
1497605400,229.16876269337246,229.8324266714861,230.54888150038033,0.0,0.0,0.0
1497609000,232.864172647873,234.3826704176367,233.70208389040283,0.0,0.0,0.0
1497612600,235.4139713969137,236.95832899650298,236.72487662865225,0.0,0.0,0.0
1497616200,238.10096231084884,239.95896914653488,239.54265022657464,0.0,0.0,0.0
1497619800,241.26517337036796,243.158467651358,242.92200051880798,0.0,0.0,0.0
1497623400,241.80129078999408,243.74814287439517,243.5980165523592,0.0,0.0,0.0
1497627000,240.7522941844207,242.26526004815904,242.1617720028684,0.0,0.0,0.0
1497630600,238.76552104572116,240.2983495400736,240.79793296295205,0.0,0.0,0.0
1497634200,240.54580621740558,242.82365499387475,242.8038132594075,0.0,0.0,0.0
1497637800,241.13486655839125,242.13343978548104,242.61607945608586,0.0,0.0,0.0
1497641400,236.30884637440656,237.32226625453063,237.62778117661088,0.0,0.0,0.0
1497645000,235.77812731935177,237.34506515504413,236.67621200562007,0.0,0.0,0.0
1497648600,239.93158741720958,241.60256613846684,240.94842462293218,0.0,0.0,0.0
1497652200,238.6421504525288,240.39473914716962,239.68146945853096,0.0,0.0,0.0
1497655800,237.3016655606892,238.29788934472526,238.13953776567917,0.0,0.0,0.0
1497659400,234.233098724382,236.17445684815783,234.80109460450402,0.0,0.0,0.0
1497663000,231.11197059556264,233.7800681539169,232.26028273178218,0.0,0.0,0.0
