kWh_kWp
0
0
0
0
0
0
0
0
0.014358974
0.070618401
0.150226244
0.279698341
0.370739065
0.265520362
0.127812971
0.058642534
0.015354449
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000573152
0.087360483
0.182202112
0.141236802
0.051312217
0.045942685
0.038612368
0.011523379
0.001538462
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0173454
0.042986425
0.079487179
0.13254902
0.107662142
0.071372549
0.036319759
0.00428356
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6.03E-05
0.026033183
0.07852187
0.133031674
0.30907994
0.292156863
0.137466063
0.080965309
0.022564103
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.014871795
0.074328808
0.178823529
0.288838612
0.21438914
0.102111614
0.145248869
0.058401207
0.006907994
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.001176471
0.069049774
0.147269985
0.332066365
0.449502262
0.342775264
0.130829563
0.049683258
0.008355958
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.015656109
0.07438914
0.152790347
0.346244344
0.466365008
0.359215686
0.138159879
0.053393665
0.009019608
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.026063348
0
0
0.118401207
0.210075415
0.004102564
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.014509804
0.039396682
0.052277526
0.112307692
0.151825038
0.109291101
0.099245852
0.057134238
0.020301659
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0013273
0.200180995
0
0
0.048868778
0.153815988
0.246063348
0.090678733
0.026817496
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000241327
0.060935143
0.195897436
0.320180995
0.412368024
0.384766214
0.196953243
0.051342383
0.008597285
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6.03E-05
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.015143288
0.439517345
0.138914027
0.078491704
0.011975867
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.105701357
0.036319759
0
0
0.304705882
0.153604827
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.097254902
0.086244344
0.015595777
0.000241327
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.042081448
0.035806938
0.008778281
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000361991
0.030618401
0.04331825
0.112277526
0.109170437
0.044736048
0.016229261
6.03E-05
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000301659
0.028717949
0
0.188446456
0.339698341
0.357828054
0.626636501
0.452187029
0.14413273
0.03025641
0.000754148
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.007119155
0.129834087
0.425490196
0.645791855
0.683107089
0.625248869
0.466304676
0.132850679
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000874811
0.008989442
0.135746606
0.40479638
0.694509804
0.695656109
0.630165913
0.405852187
0.1786727
0
0.02627451
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000120664
0.010859729
0.155686275
0.427028658
0.600452489
0.629622926
0.598974359
0.460573152
0.041387632
0
0.095686275
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.026334842
0.140723982
0.451040724
0.614268477
0.668054299
0.589411765
0.46826546
0.175324284
0.062745098
0.001779789
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.024585219
0.071101056
0.113815988
0.175294118
0.416108597
0.442383107
0.331463047
0.239215686
0.041960784
0.00199095
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000120664
0.03505279
0.1839819
0.469562594
0.60678733
0.409351433
0.402714932
0.499517345
0.244524887
0.03092006
0.001689291
0
0
0
0
0
0
0
