capacity_factor
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.02326210565104949
0.03126866584479412
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0031763376823660313
0.023846860560475264
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.010814420772126902
0.055487252644012705
0.11745132786665091
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.038848670386724043
0.07265408942340884
0.1566698787483777
0.1382761044754265
0.053241610828675186
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.046468933603148126
0.13839904438394296
0.18510282196002034
0.1600402848871546
0.0655211893793837
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0023752876480086322
0.014776183075542388
0.02216060129105959
0.17853511416450624
0.04812453193917493
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.02066502729900591
0.15247468747235826
0.23031078446614886
0.17361413875228185
0.13279007974702603
0.04995410467866849
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.03207320573540239
0.16996623345999182
0.1894544706417784
0.17942373954819058
0.1348182980237516
0.049958686476141045
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.07462348598059729
0.11971254692675137
0.16662384440204442
0.14015004876035514
0.053019576696312215
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.07987322587313722
0.1431240178103732
0.19990058677805161
0.16532787054938217
0.07845916435462548
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.1235084601200831
0.13206340224373023
0.028168469609495157
0.015383290940879275
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0147381607261499
0.10017559538112981
0.25357864682872056
0.15771824225120118
0.10519145723039658
0.1586427191094746
0.0427511398228431
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.09463031238272068
0.21299874134822702
0.2528790509796247
0.21991874198817168
0.11133823537728536
0.012459350873819358
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.09402241547288451
0.22115206453038327
0.2733483726393114
0.24158937027002197
0.1337288014800182
0.02367081729563581
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.03635570666181222
0.07492818931989882
0.1495685013576362
0.07298777587603715
0.00397146011000773
0.012704866663855258
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.12422332820087024
0.07622257815538609
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.09861568006696703
0.17030011663620198
0.152150842131186
0.051581302427259744
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.16777174429957822
0.03813243735797039
0.030914647275347807
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.03041120285915591
0.1062479146183216
0.22088939119513556
0.25083249504124716
0.23623642287491162
0.11003778205424071
0.015842298445612808
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.052859170302597985
0.07301113358661633
0.004214688359853636
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.033801884973264085
0.24167737754530427
0.2673654049010001
0.21362808912324144
0.18634376359674698
0.0017676558441268914
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0050106833315186425
0.08697079989890259
0.2503656530824561
0.29633557143649575
0.2471622948500015
0.1627961578529968
0.035787266409064405
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.02565230627377202
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.08650711346164432
0.0
0.0
0.10280255969982272
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.03511389755608253
0.015697575463237252
0.0
0.028690824986553187
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.054298508672342365
0.17633852967032568
0.3242710252820217
0.378431191652939
0.05146184952591713
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.02023029208004116
0.008480409676625156
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.018452253201623726
0.021337970659247224
0.02988320692860402
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.04686665116454666
0.04934050089222624
0.05416926982102393
0.16113876113739886
0.011779256758070065
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.10579576084890498
0.3735889209369131
0.4009116891517671
0.4195234955342706
0.38170229631785574
0.2725594941873868
0.10162269622969414
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01806084710927535
0.009943661509925537
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.05824503304639395
0.2705050235289423
0.28418800695089813
0.238811568521204
0.32378676120367517
0.06024189171649946
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.007288426536214226
0.044912222198341886
0.03189390472410216
0.029763621375945497
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.09035604608730986
0.32623105243666584
0.40265342392803294
0.4530617892637627
0.5038624139036186
0.40846207323079897
0.23550311408578256
0.04493635658676741
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.015248631661909267
0.14532150276025976
0.44694192093512874
0.5388104502367647
0.5580970433650879
0.525742552893553
0.40761363069304085
0.10998388723386433
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.08079802139338617
0.07207314044489647
0.39328415262060606
0.5151910995904975
0.3543214254590848
0.2020183658519612
0.15437724180173798
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.19212360462328293
0.3121681884030817
0.5087029490934208
0.5002206724797639
0.5150305556772766
0.40639998904215213
0.19802480019114294
0.0210267569398796
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.024622444635774916
0.31272479157459054
0.3782346528622947
0.52564309074734
0.23867042193423188
0.1487143626617068
0.30506749340036826
0.05474783200843771
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.04373972346863218
0.0
0.14457084656114821
0.5765971316743236
0.36811091622048164
0.3601873222850527
0.1413461460534431
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.04914434662764558
0.4021877611340432
0.6117380504878036
0.4345596354926102
0.23742475942435717
0.16892187507206763
0.1051990097926503
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.26208196334496464
0.4583494461459427
0.4446390613240618
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.031723444803242004
0.24669632919681717
0.45417766170054297
0.3342917930180055
0.5476230014982562
0.3034200002025585
0.13645196659374098
0.055360211203171306
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01628338603413801
0.36110012831326305
0.060708298442290476
0.1755623199485968
0.07779090585432934
0.04101645274953096
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00015256928800194393
0.043611057532168894
0.15264440723037373
0.09698955320819763
0.06883082528674284
0.008127680472598927
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.02218798211135304
0.0
0.0
0.0006581946292494097
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.014275867825679881
0.15306491726504706
0.18208172911514114
0.18114986298764102
0.588575577370634
0.5934514000977081
0.4656009471413493
0.0433143894762385
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0900227682400219
0.19346057114856507
0.2226934233291577
0.2583169433205782
0.24870793432705557
0.2427501792437285
0.06833919005259514
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.10462303313039294
0.0630281356927837
0.04224558631390404
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.17653888089232236
0.11189682015302621
0.14251386283230505
0.5418415286159289
0.6186381770606636
0.05865568072773021
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.13057670360143742
0.36832502904114767
0.5155030754930731
0.6015313983572337
0.6351446149206377
0.45231899460034297
0.4975000964176608
0.30315262556636957
0.038013451699687804
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.12542031460616473
0.3696547910667402
0.556563364057542
0.6616465995426382
0.6966104168583447
0.6550073341794203
0.5339656461614682
0.29757578675529084
0.035238518163796695
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.052395254026239776
0.0
0.11976794646349972
0.5070593727339985
0.33609982540030253
0.49463449968486733
0.4834772843297056
0.38458786356492897
0.14889379328495325
0.01434336443242879
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.45024755887476425
0.2902868704385198
0.010192155350040432
0.19600681170564263
0.33377974775239144
0.18955307844485883
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.19331914353964075
0.3598298198042633
0.45622858124272136
0.5059907893272834
0.2709009053797049
0.07905292582783
0.14786253824469464
0.0950067089610532
0.08837786535254187
0.0037948615469821033
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.18347524012909047
0.3610788018773167
0.5913677189592432
0.6791668297789216
0.6402757078186383
0.3922181601288566
0.45559844482172734
0.36008082949686393
0.12748397313361048
0.015203735290347256
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.18289562782715632
0.41764439304045303
0.6091103798976854
0.7271640827561394
0.7642244127498586
0.7380925995774694
0.635422936065265
0.4623028514514998
0.12520152837336987
0.0031738002229023247
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.11352058211229255
0.21227095511971475
0.40633125425389904
0.5034787456565158
0.43650696687001095
0.3864933469257115
0.03723092470032427
0.0
0.013598716885018935
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01389078961113049
0.020145648916569482
0.07147404664367751
0.052632073772574645
0.02001035565877404
0.010689444603970592
0.0025448774558854553
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.1071871892119075
0.3830114988890891
0.48940905530217615
0.6599759412923065
0.6557586565401345
0.4828013551879147
0.3572992773797177
0.24209615591216627
0.10142146729040166
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.005827182500932167
0.20082671263126317
0.3983027100908667
0.6040837960963108
0.687090254639736
0.7259203692993431
0.7001283392821813
0.5748424167925408
0.3993666849659234
0.1759197275080374
0.01821603616086547
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.021773881954330724
0.22796877641689794
0.47035120171623374
0.63141373767959
0.7282212930432116
0.7548138458497489
0.718663699711706
0.6156536833850831
0.4574723070215475
0.236495984790881
0.029532072301255395
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.028507667352410487
0.23404377157591502
0.4871223625917366
0.6532032300024165
0.7439986068634503
0.7782029004363172
0.74138599391681
0.6335657115423191
0.46865341203456723
0.24846955263754433
0.038195638605445614
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.015163828400404474
0.17636593156229655
0.31880686260513924
0.636830293535928
0.564438034520001
0.7108648357593733
0.5362410931202751
0.3196911815056209
0.2682614300884444
0.1400808160118333
0.002304923202421658
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.03455147739551871
0.24043679700706733
0.4640071799612326
0.6390133279195798
0.740494701421241
0.7736697030469789
0.7394482944095594
0.6295409992449778
0.46416067765743113
0.2478187630881751
0.03905332796545531
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.054785580596796134
0.28433776965793706
0.5004610036763096
0.662870436366118
0.7574218667747652
0.7853688908099338
0.7293125320000932
0.5387379741999585
0.4337677872751221
0.23218688416820887
0.012908494261568104
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.036051527577727956
0.26252997330374206
0.49138151930931473
0.6393424750288438
0.7490891757905127
0.7732475554015151
0.7273007310972004
0.6147899814385696
0.44643176405431945
0.23607928568177183
0.01310808589967295
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.13446989478155102
0.45675965968574966
0.3921387581721462
0.6802678798844783
0.4155378715802927
0.6388704118732715
0.4840456794415441
0.21756556411992392
0.023966564764660386
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.19627683772894453
0.08178023632395826
0.45254979274055696
0.3774857744012213
0.39614793028381284
0.6473342923999824
0.3271401450655914
0.08331527546001964
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.03803559526251212
0.03738511321265808
0.01723443120402296
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.013694171692457862
0.12534961442447792
0.04413713777661066
0.5841442322054256
0.7393375335449431
0.6892971046164263
0.5195468178264552
0.4438285075741987
0.18299423045344348
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.07412505024252575
0.26937757566169157
0.46149626454284376
0.6587796469591264
0.7582600702826221
0.5600741445684891
0.6012521034247306
0.6652268037461367
0.5394443717573032
0.23827598596967778
0.08166393735478251
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.07335620480888037
0.3258670270043473
0.5728813613027446
0.7047918704541137
0.38705873249878125
0.22128818464929198
0.26478336203684444
0.32042180938201187
0.2131969894620292
0.01504192771514731
0.024351279576012977
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.06719176427011032
0.3249699967406679
0.5551111042133737
0.7108951981600964
0.8072656249898573
0.8385361311238374
0.7941689509526931
0.6865499774876186
0.5179385861458042
0.29905153808135815
0.06535612053034806
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.09139719364497674
0.3510048142473396
0.5716308282441547
0.7421037674009996
0.8447476528728217
0.8752643326970677
0.8323464389533265
0.7066124632396465
0.5353750111492636
0.32241890277883145
0.08697004977271429
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0756088304568904
0.3238401518794585
0.5492774077988649
0.697195105528658
0.805219786274222
0.8321813137329144
0.8098837314402162
0.6927623669767604
0.5146872298626938
0.31023816834810014
0.049988139223806446
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.05886867246999959
0.3285095568471342
0.557125123186844
0.64644947783107
0.7904348695479939
0.8096550758519043
0.753275310012751
0.6850779941805012
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.10424543300754764
0.3525421173695311
0.5678531045345381
0.704473172706906
0.8083324042843515
0.8724224122645529
0.8018438813220876
0.6468181620963224
0.5229857089888347
0.32779389228154115
0.0920582137229086
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.1218076333605714
0.3746693796836176
0.5977512856911343
0.7646175722373932
0.8473185978258587
0.8562080382951522
0.7731272284077872
0.7297118284580199
0.5635104140569288
0.27907338583493835
0.09349010390710973
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.07779243920294338
0.19497945157555047
0.4104021307063213
0.31427547301490993
0.7809583398476994
0.8126910130365792
0.7520887081611515
0.6294576414469216
0.5680271881103306
0.0
0.0
0.0
0.0
0.0
0.0
