Buildings C 2019 [kWh]
104.9230667
111.5637672
112.8919072
121.3034611
150.9652563
223.1275343
220.9139675
214.7159804
213.8305537
209.4034201
203.6481464
197.4501593
195.6793059
195.2365925
196.5647326
198.3355861
206.7471399
213.8305537
218.2576873
217.3722606
212.5024136
193.9084524
169.1165042
124.4024546
102.7703876
109.2748425
110.5757335
118.8147097
147.8679416
218.5496849
216.3815333
210.3107087
209.4434481
205.1071448
199.4699505
193.399126
191.6646047
191.2309743
192.5318653
194.2663866
202.5053628
209.4434481
213.7797513
212.9124907
208.1425571
189.9300833
165.646785
121.850122
99.81232009
106.1295555
107.3930026
115.3948342
143.6118192
212.2591111
210.1533659
204.2572795
203.4149814
199.2034911
193.7285538
187.8324673
186.1478712
185.7267222
186.9901693
188.6747654
196.676597
203.4149814
207.6264717
206.7841737
202.1515344
184.4632751
160.8789294
118.3428774
99.74666911
106.0597494
107.3223655
115.3189339
143.5173593
212.1194989
210.0151388
204.1229305
203.2811864
199.0724662
193.6011299
187.7089216
186.0254335
185.6045615
186.8671776
188.5506657
196.5472341
203.2811864
207.4899066
206.6481626
202.0185703
184.3419454
160.7731122
118.2650381
106.4044352
113.1388931
114.4857847
123.0160981
153.0966768
226.2777862
224.0329669
217.7474729
216.8495451
212.3599065
206.5233763
200.2378823
198.4420268
197.9930629
199.3399545
201.13581
209.6661233
216.8495451
221.3391837
220.441256
215.5026535
196.6461714
171.5041951
126.1588451
97.1206076
103.2674815
104.4968563
112.2828966
139.7389333
206.534963
204.486005
198.7489227
197.9293395
193.8314236
188.5041329
182.7670506
181.1278842
180.7180926
181.9474674
183.5866338
191.3726741
197.9293395
202.0272555
201.2076723
196.6999648
179.4887178
156.5403886
115.1514377
84.64344179
92.77512616
87.23079591
94.62323624
127.8892177
190.7249605
194.0515587
186.6591184
181.8540321
171.5046157
165.2210414
160.0463332
157.089357
154.8716249
154.8716249
159.3070891
168.1780175
177.0489459
184.4413863
189.6160945
187.7679844
171.1349937
146.0006965
108.2992509
