demand_I
12.358803
11.5898105
11.06482729
10.75
10.11
10.3
10.4
10.14
13.12
11.52
14.27
17.09
17.47
17.5
17.57
28.54
26.6548989
26.7905519
15.439715
9.81692
9.867523
0.513721
0
0
4.6226148
8.8333868
9.59482729
9.54
9.86
9.54
9.95
9.76
13.76
11.55
11.62
13.7
16.38
16.61
16.7
27.81
25.72685342
23.31392166
13.5053286
12.3589765
12.3801759
16.3271778
18.3797718
17.3783983
17.11458937
16.1503648
15.55
15.78
15.81
16.16
16.67
17.09
18.91
17.66
19.26
16.67
17.09
17.25
17.12
28.35
26.68556805
29.11478638
29.77773213
31.44916489
32.3627336
32.2756216
33.6500627
24.0594666
20.9854023
21.15348707
19.91842999
19.17
17.76
17.18
17.57
17.57
19.39
18.59
17.02
13.6
16.99
16.9
16.77
27.36
25.68832021
29.02628915
30.6091366
34.8602494
39.608583
36.9872428
33.0365438
30.6722996
22.647904
14.41618
11.19250685
10.24
10.46
10.46
10.78
10.69
12.32
11.62
19.39
17.09
17.28
17.28
17.09
27.78
27.01
32.85835477
32.71730365
32.57121387
33.73918005
33.30762806
32.2336568
28.52538942
24.50349147
18.89043234
17.24703911
16.54
16.93
16.9
17.28
17.5
19.26
18.46
19.97
17.66
17.79
18.24
26.78
38.05
35.9896057
29.57000348
31.5478742
30.4081806
33.6129614
33.3977999
32.3185538
29.0877488
27.5779855
14.9193458
14.04655027
19.17895112
18.69
18.88
19.26
19.33
20.9
12.9179023
21.76
19.33
19.39
19.49
27.04
37.44
29.6566169
28.16909369
31.8173927
31.4661372
29.1198514
26.7323549
24.9605233
23.1461698
23.0014427
20.57527603
18.39395366
18.66
18.21895112
15.39
13.44
19.14
20.96
20
21.6
19.71
19.07
13.22
19.81
30.59
29.7911578
31.333999
26.265735
27.905971
27.136098
22.833452
15.4693858
12.8748881
16.390665
16.2046204
10.07961574
9.63
9.66
9.76
10.5
10.53
12.19
10.94
12.64
13.18
18.62
18.72
18.98
29.98
28.1873502
26.80456278
18.5384476
22.4276713
15.9744384
13.5154996
11.5787934
19.3003333
22.8745816
15.40936191
14.76854569
17.44
17.66
17.82
18.4
18.43
20.13
12.06
21.09
18.72
18.94
18.94
26.62
37.44
35.98056022
31.62264173
34.0104221
33.4599183
28.4236992
26.7636497
27.0843047
30.5160234
28.6911318
19.47773625
13.71484617
20.42
20.29
20.8
21.98
22.43
24.03
16.77
23.52
21.89
22.18
22.08
29.73
40.9
34.67927485
30.75680783
35.8922732
28.1884898
25.7538689
26.30713625
24.37129942
21.62374806
18.74985145
13.72203276
11.89503797
12.32
13.44
16.9
18.43
17.66
21.02
17.34
21.54
18.94
19.1
19.17
26.88
37.98
37.17541023
32.80195236
31.8713349
23.1289478
31.25234
33.0623293
24.6108575
26.8571465
26.650641
20.68402393
15.08455367
15.2
18.27
18.18
19.2
19.23
20.86
13.79
20.93
18.62
18.85
18.85
26.24
37.44
36.32265798
31.44691753
31.69623553
32.395075
33.1720948
27.4564225
27.499288
28.7613424
22.2683338
16.39749236
18.52511023
18.02
18.37
18.43
19.39
15.01
18.08
19.84
21.44
18.88
19.14
19.14
20.58
36.13
35.9832182
30.53696441
31.0808161
23.3420236
25.3304974
26.8914716
30.5885384
24.9248301
18.4096255
17.59932278
18.38260477
17.54
17.66
17.73
18.66
15.07
17.09
19.46
21.12
18.56
18.53
18.66
14.85
26.34
28.03580456
26.84830528
17.25591579
16.3472342
37.16162011
40.8906323
37.8841229
33.0584154
30.62058393
27.04953843
21.66706568
21.09895112
21.57
21.57
20.99
20.45
21.79
20.61
22.08
19.65
19.84
19.84
20.48
31.62
30.89902276
29.14930851
17.69665869
17.04440989
23.390574
21.1513526
20.1358619
19.4697984
22.7154775
23.27288269
19.88466857
19.36
19.33
19.65
20.96
20.96
22.21
20.7
22.56
20.29
20.67
21.22
24.74
34.4
33.37063186
33.34210252
31.82307671
39.1544563
37.7845261
35.1944687
33.9236336
30.7792249
27.6211006
25.8882524
25.04993297
24.77895112
24.61
24.64
24.86
23.74
22.78
21.5
22.69
19.62
20.13
20.51
24.61
36.51
37.93216317
31.40586361
35.79364421
36.21400499
35.89566238
34.19626121
31.0040004
28.6539912
25.5618544
25.55996519
24.61769784
23.62895112
24.13
23.62
24.74
23.52
22.3
20.77
21.79
19.1
19.9
20.03
23.49
34.18
33.97797388
31.4907161
29.8354295
35.48562911
33.308827
45.546038
31.070812
24.002914
23.6402621
22.97892919
23.95914756
24.7179023
23.39
23.55
24.67
23.68
21.82
21.02
22.43
19.49
20.13
20.22
23.2
33.5179023
35.46661944
29.6974896
22.2586667
15.269374
14.717881
14.042613
12.418778
13.9523156
13.2202098
11.7549041
18.56176456
20.70616531
18.85616521
18.84999996
19.57999996
19.74
22.62616526
19.74
21.28
19.09999997
19.17616519
19.65
19.73999996
30.65999991
27.6754495
26.0935704
26.2990699
24.4658002
22.726481
24.7875672
23.0130292
18.0915596
21.8428541
17.96518242
18.43672155
18.43
18.14
18.63233043
19.13999993
19.29999995
20.61
19.42
21.15
18.53
18.69
18.66
19.00999995
29.44
26.5367039
22.5303849
10.7103133
9.3892537
7.497161
6.9870814
2.7242242
2.904845
13.2435901
16.2663074
17.3611094
18.69616506
19.46
19.2296
19.29999993
19.62
21.72999993
20.58
22.02
19.42
19.68
19.81
20.03
31.00999992
29.23237348
26.1377257
14.5188672
13.5779666
17.2432264
17.5389418
13.6955001
14.6654591
18.4569134
20.5503917
18.14740302
19.35999992
18.66
18.71999994
19.67999997
19.87
21.82
20.67
22.5
19.9
19.94
20.02999995
20.06
31.08233059
30.87379021
32.54019557
30.19096
27.3169342
25.8022228
32.3133893
27.751152
24.9153458
25.7120936
21.84568208
22.58739668
21.82
20
20.22
21.06
21.02
22.26999995
21.31
22.87999997
20.35
20.67
20.67
20.69999997
30.98
30.0452249
31.72403713
32.16680996
33.61763971
35.25793817
35.616128
32.97400058
30.94028536
28.5610109
22.32179706
22.43432738
21.12
20.26
19.70999996
20.29
20.38
21.53999994
20.54
22.05
19.61999996
19.9
19.74
19.80999995
30.63438721
29.50410078
25.0574808
17.7438495
18.1537393
22.3644047
23.8928019
20.6885642
15.4133066
16.0490932
15.6859951
17.88542166
20.9872557
20.9061651
20.9
21.57
21.54616517
24.77
23.04
23.58616515
20.57999995
21.25616514
21.44
21.34
31.77648259
24.1196246
14.3903168
14.0097778
11.995446
15.2334251
15.9678708
15.5284106
11.5340144
12.1515363
10.6888114
16.19091026
18.45945113
18.69
18.74999995
19.33
19.07
22.61999996
18.42999992
21.69999993
18.43
19.2
19.48999994
19.49
29.81945113
26.81434196
24.8827878
19.4906522
19.9998658
17.814877
18.9241427
18.039883
11.2560259
11.4995758
11.9095904
17.2063317
19.00725569
19.49616528
19.52616531
20
20.19
23.48999993
21.47
21.7
19.42
20.38
20.06
20.67
30.60315655
22.5516221
16.7630634
9.4823525
7.7865884
13.6447478
8.2178632
9.1987473
9.8530903
13.4393922
11.1921435
15.53637491
18.93890228
19.36
18.85
18.69
18.56
22.34
19.13999995
21.28
18.18
18.49999993
18.61999997
19.03999993
29.45932161
24.447919
21.7910823
10.6452317
10.3519262
11.930445
8.4435636
12.3138222
11.8297675
15.4610646
14.9921679
17.34691084
18.68725569
18.07945113
17.98616509
18.56
18.72
22.5
18.34
21.86
18.56
18.88
18.94
18.97999995
28.88534721
25.25586819
23.9956047
22.9961609
26.0786603
25.0842777
22.199129
19.2794083
16.9353305
14.9056474
14.6689569
16.80064643
18.55890229
18.26999994
18.3
18.69
18.98
22.24
17.18
17.7
17.82
18.24
18.27
18.52999995
27.68
25.27466089
28.54746896
32.70630873
34.38717379
33.37924003
34.04462513
29.409172
28.3551272
27.30803519
19.69497355
19.3345261
20.14233053
19.26
18.66
19.14
19.26
20.38
17.79
20.03
17.82
18.78
18.94
18.88
28.32
24.51416072
25.1680866
24.6879548
20.03772038
17.76255
20.619798
22.7706045
18.3828464
14.6190947
15.9406998
16.91112974
19.06506022
18.94
19.2
19.3
19.01
22.53
17.79
18.69
18.98
18.91
18.98
19.39
28.54959284
24.02222
23.1890421
20.2237286
15.3545904
18.86009862
22.141264
27.4001599
22.0442284
23.51340386
19.83433318
20.35890842
20.10317997
19.52
19.04
20.03
20.26
23.23
18.59
18.98
19.04
19.36
19.68
19.78
28.78077988
20.7915216
18.0014865
19.9529463
18.8340309
19.1868586
19.7352772
18.8121837
14.3001547
15.9761568
16.6161347
18.83737616
19.83945112
18.11
18.05
18.46
18.53
22.05
16.99
17.44
17.41
17.57
17.86
18.24
27.21849557
24.31517066
20.7395302
11.8740501
11.8153764
9.6384302
23.3496451
23.9913388
12.3592764
11.875232
14.6498232
15.68595267
16.88977341
17.54
17.47
18.02
18.11
19.26
17.24999994
18.24
17.86
18.53
18.69
18.98
28.1061651
25.867588
24.0833099
16.40930568
16.80843816
16.51266509
16.1632557
16.69747406
16.9722487
21.0564147
21.33784691
18.00617336
18.23548697
18.4
18.91
20.22
20.13
21.25
20.13
21.7
19.01
19.38999993
19.68
19.49
30.72
28.35112165
29.02008185
27.9403872
26.64878259
28.06152841
28.75074101
27.73310881
26.1698031
32.6558354
25.07198906
21.771663
22.47849554
21.86
21.95
22.4
22.5
23.94
22.72
23.35999995
22.36999996
22.5
22.74999995
22.39999994
33.70932179
31.75991284
32.80505999
31.16447432
29.29788169
28.261656
22.6713625
21.4266762
22.0272412
17.7312026
15.1898459
16.6574416
19.53887062
19.42
19.86999996
20.03
20.51
21.76
20.9
21.18
20.44999994
20.44999995
20.45
20.45
31.1187815
28.95166887
29.8473092
32.2913862
31.4374372
30.2794729
32.5288938
30.65900537
27.59380976
27.11745611
21.33669401
21.35404741
21.26932186
20.58
20.58
20.96
20.60999991
23.97
22.08
22.5
19.00999996
19.84
20.22
20.06
30.73275312
28.6453285
29.42217629
30.47798408
29.00364418
30.44713509
32.0136857
31.9139517
28.75400159
26.21714675
20.16016426
21.78145299
22.05398245
20.63999996
20.03
20.61
20.64
24.34999995
22.56
23.00999995
19.58
20.29
20.28999992
20.31999997
30.70233034
30.6026259
31.43404324
26.99775957
26.15704359
27.41663711
30.83883651
27.2371613
23.3601625
21.1193478
18.77520107
19.34588405
20.33849557
19.42
19.68
20.19
20.54
21.86
21.02
23.23
20.54
21.09
21.06
21.12
31.42851744
27.57522219
20.3563487
6.7914519
9.916632
11.3108015
9.2712349
3.7103928
6.2514563
10.7099305
16.5948995
17.0535943
19.0105673
19.65
19.65
19.99999996
20.19
23.81
20.58
21.94999994
19.84
20.54
20.9
31.81
29.45262614
23.65215331
11.5101637
4.902399
9.8368737
9.0702624
9.6708414
9.2477876
10.4732121
17.8853967
20.3416721
20.73465304
21.2151408
20.22298
20.64
20.29
21.57
20.42
21.98
19.57999992
20.31999993
20.57999995
20.51
31.36
30.09233039
29.66646089
30.01563669
27.8445487
30.158707
31.8776127
31.8538122
26.609733
30.0413586
22.3468013
18.532704
20.87828281
21.56749685
20.62640002
21.22
21.18
22.59
21.66
23.58
21.06
21.30999993
21.66
22.08
32.77
30.94781734
27.93282928
27.6096957
29.84040506
17.6036506
32.3934357
30.8781763
30.3929285
28.736702
21.1121341
19.7130042
22.92075372
20.97416826
20.43096857
21.25616509
21.38
21.95
21.28
22.85
19.42
19.89999993
20.99
21.14999995
31.49
29.32932162
26.13310571
22.3260679
15.1719073
25.5403192
25.2595753
9.7913155
16.521954
1.0205821
17.15238369
20.88978325
16.35877751
17.91588836
19.45150486
21.66
21.95
20.96
21.73
20.58
22.05
19.65
19.83999996
20.16
19.97
32.82596426
31.74573079
22.1256025
17.2130479
15.2604817
21.4837824
17.2481212
17.322213
11.3708581
17.4340289
13.9057829
8.1665957
9.61054793
9.34
9.25
9.82
10.21
11.55
9.18
9.92
9.66
12.58
17.92
17.95
27.26728692
29.3713684
29.3339136
33.0062437
27.1022962
24.5066643
19.7770244
14.9438826
18.4805508
19.5270041
14.1997165
7.6555448
6.41736251
9.38
9.98
9.79
9.92
11.07
8.74
11.71
9.44
9.44
14.53
17.34
27.37997335
27.5654109
18.8775154
9.9003283
11.3779233
12.60427
22.93018865
14.0912242
16.3631205
14.8401478
15.1127928
9.0855452
6.62560423
8.48
8.8
9.38
9.15
13.06
8.83
11.2
9.47
9.82
12.51
17.09
25.09442856
23.20899511
18.39221267
14.14598565
17.65068715
20.056394
24.5154953
17.0032977
11.8656881
12.5399025
16.932516
13.1414758
10.15102186
9.70292
9.44
11.52
17.25
18.5
16.06
18.85
16.29
15.42
14.4
17.28
27.23650801
30.50634951
35.87922095
34.739329
34.598434
36.883862
30.7162121
24.2385409
21.3054201
19.9122744
12.8352359
11.6811609
10.02580844
9.85802001
9.38
9.66
9.63
11.14
10.56
14.21
16.29
17.02
17.31
17.2679023
31.5484289
29.431916
33.661991
33.97073
36.425988
38.212969
36.788258
32.892292
23.601419
18.6209179
17.4236218
12.0863231
9.70299412
10.43113999
9.807902296
10.02
10.27
13.79
8.8
9.15
9.47
9.31
16.16
16.9479023
28.4632435
30.6003075
31.353348
31.732453
31.418479
27.904644
25.299817
22.33096
23.594601
20.3013202
18.8367384
11.1846152
9.89052186
9.21703
9.02
9.41
9.6
12.93
9.44
9.06
9.06
9.18
13.79
15.97
24.33119207
25.04647561
28.1115753
25.4216687
22.141598
30.639185
28.380578
21.5123004
18.1568965
11.6812289
11.1181032
9.5081524
8.83458959
8.62463
8.26
8.7
9.09
12.77
8.93
9.22
9.02
14.69
16.22
16.13895112
23.73168071
22.3923536
12.8543802
11.4665255
16.2679308
14.3109456
13.1547533
12.6983314
12.0514881
12.0209538
14.0857419
15.3717801
9.81650161
15.29718113
15.1
15.71
15.84
17.12
12.45
13.66
15.49
15.84
16
16.1779023
19.09972623
18.1635763
25.082781
17.184954
21.198209
24.818512
22.750789
24.437849
21.7548124
16.2966374
13.6657022
9.8905045
8.78243593
8.95727999
8.83
9.02
9.15
12.96
9.31
9.31
9.31
9.34
9.5
14.62580456
21.0911331
28.29104989
21.750398
19.494728
23.561437
25.705943
21.735445
19.913279
21.72692
19.0914159
17.2810187
11.0704997
9.05884322
8.86694
8.58
8.96
9.02
12.83
13.15
13.22
9.34
9.22
9.31
11.82475568
23.1919925
28.2867174
20.952175
19.954406
23.58387
22.736568
17.686178
16.298944
18.339538
18.0175542
17.3094196
11.9038958
9.29548869
9.24232
9.25
8.26
9.09
10.34
10.18
10.46
8.8
8.9
9.12
12.74741366
23.2372306
27.964153
25.225107
23.833341
26.268011
25.906602
20.76178
17.486923
19.454638
17.8793774
17.1279209
11.9250549
9.14146869
8.94067999
8.32
8.67
9.06
10.69
10.56
10.4
9.09
8.96
9.31
12.90895112
20.3231593
26.4002403
26.459212
25.222019
25.882629
31.469576
26.523447
27.728628
24.1590961
16.2157259
15.1584436
10.561312
9.14415779
8.47833001
8.51
8.42
8.8
10.4
8.7
9.86
9.02
9.31
8.99
14.56265798
24.62524797
29.5987137
28.849082
29.683367
32.952741
34.024001
27.836971
23.213851
24.826215
21.4505449
18.4053644
13.0518206
11.26911005
10.60208113
10.59
10.18
10.46
11.87
10.5
10.34
10.62
10.69
10.53
16.16741366
26.32909797
30.9792417
28.489265
26.37761
29.97328
31.956928
25.701696
19.795896
22.8085801
16.8224807
16.5615144
11.7210093
8.73771276
8.57331001
8.29
8.29
8.13
10.08
8.38
8.19
8.51
8.32
8.61
13.30951139
20.73284921
25.460762
18.082069
19.000084
23.259434
22.822501
19.262822
17.180121
18.9307483
17.9574228
16.8169651
11.4073815
8.77523617
8.48584999
8.26
7.9
8.22
9.79
8.38
8.16
8.67
8.38
8.58
14.11377844
20.38015052
20.2435613
17.1140354
15.100468
21.788658
17.598906
25.685743
15.306656
21.6366082
20.4454186
13.5191376
10.7167086
8.51421639
8.81469999
8.42
8
8.13
9.86
8.38
8.16
8.29
8.16
8.42
14.27580456
21.04972623
23.20790809
26.1236206
16.8440597
20.277885
27.430575
23.4798735
21.948732
27.0502925
17.658983
11.1061857
10.03428784
8.98695708
9.10929002
8.64
8.64
8.58
12.77
16.06
15.81
16.03
16.1
16.26
16.19580456
18.05982055
22.7445229
25.7618097
19.9322453
17.6445201
24.8880311
13.2029605
6.5123252
21.3623968
23.0102275
15.0583446
16.09553076
11.81112049
14.34
18.18
17.86
16.67
16.58
13.44
18.21
18.37
16.86
16.7
16.76685342
13.03965459
24.4023968
25.6533278
23.9002655
13.7378686
19.570018
25.403418
9.411257
8.7218234
19.8452274
19.5791297
9.8964222
4.73808688
8.61585999
9.7
10.88
10.4
10.34
11.84
10.14
11.04
10.18
10.94
14.87958298
22.27781341
35.2501571
38.299398
37.64125
36.947917
40.074121
33.105983
25.960872
26.7938664
23.3199897
19.6360813
11.0347402
7.49647623
8.53165999
9.601938977
10.37
9.57
9.54
11.3
9.63
9.41
9.41
9.41
12.02643639
21.2180428
32.7675614
36.779359
33.189683
33.312402
30.180882
20.2574979
21.0004245
19.075697
18.6753746
15.6495418
8.2759229
7.91877915
5.031533425
7.423880011
8.29
8.16
8.1
10.3
10.4
10.21
8.61
9.18
13.26433869
18.14215211
29.4996806
28.106101
20.517587
24.118244
26.326337
23.823385
22.036451
20.6902456
17.7663021
16.2065864
12.0913463
4.73747054
4.25244
7.146789988
8.45
7.81
7.94
10.14
10.27
10.21
8.58
8.29
8.74070347
18.12495331
29.929173
27.882863
21.42788
23.870952
25.895387
19.748549
18.152551
20.336197
16.7399907
16.5134153
11.8251752
4.69316166
4.868542306
7.495819985
8
7.97
7.97
10.14
10.34
10.34
8.64
8.51
8.68119207
12.92717431
31.5696603
37.193475
36.832179
35.372532
34.584456
32.8089
22.24952
23.2470643
19.9597678
17.5100147
11.8466956
5.69567076
6.493404564
8.118429989
9.15
8.99
9.15
10.46
10.37
9.82
9.22
9.12
12.53482729
19.24475579
29.0267467
35.05326
37.351686
32.031896
29.031386
28.900417
26.157961
25.2987933
20.35566694
2.92948844
11.69425665
10.46821069
9.131332306
9.02
9.66
9.66
9.57
10.88
10.66
10.59
10.43
16.64
16.92175235
21.48505489
31.0313644
37.501494
37.652893
31.488754
30.825544
25.919249
24.615026
21.5766169
18.22862
19.0523514
12.5377825
6.90608166
6.371793415
8.750669999
9.44
9.31
9.7
10.43
10.56
10.18
9.86
9.6
12.94545915
21.3147467
30.4319732
36.180714
37.765744
31.970303
35.169303
30.203391
26.88648
24.1465811
21.6582933
18.6489103
11.0826314
7.55316369
7.817412316
10.50872999
10.82
10.78
10.5
12.8
12.8
12.77
14.11
19.2
19.46070347
22.85933289
31.0950309
34.5039892
34.73621
30.7646673
26.830406
39.510162
29.878175
26.059125
19.9805406
20.2053054
4.873612
11.63702298
7.776642286
9.89
10.5
10.46
10.34
12.35
12.48
12.16
16.93
18.72
18.95587617
20.21233809
25.8825943
30.753526
33.398366
25.1453841
18.734908
27.565941
24.776981
23.7530235
22.1385107
16.0920683
