Buildings ABR 2019 [kWh]
367.2322514
381.3565688
375.17718
370.7633308
365.4667118
359.2873229
324.8592994
294.845125
293.9623551
304.2758093
314.154894
329.9614296
344.7800567
429.7401853
519.6398562
541.3738426
550.2650188
516.6761308
488.0267851
469.2565241
448.5104462
429.7401853
425.7885514
424.8006429
418.8731921
417.8852836
416.8973751
408.0061989
388.2480294
360.5865922
328.9735211
304.2758093
298.3483585
291.1616817
291.1616817
305.4518256
326.8870414
409.0553688
479.6129542
491.2236961
465.3228104
448.3532645
429.5974506
417.9867087
399.2308949
383.154483
377.795679
363.5055352
368.8643391
371.5437411
367.9712051
362.6124012
355.4673292
340.2840513
312.5968975
286.6960118
286.6960118
295.055783
294.2079215
319.6437649
348.471054
442.5836744
413.7563853
417.1478311
408.6692166
387.4726805
373.0590359
374.7547588
354.4060841
348.471054
341.6881625
350.1667769
352.7103612
366.2761444
360.3411143
356.101807
351.0146384
345.0796082
312.0130119
283.1857227
282.3378613
247.8034823
254.9516596
277.1904337
302.6061755
366.9397718
419.3597392
432.0676101
422.536707
405.0633845
386.7958201
364.557046
344.7009978
339.1413043
333.5816108
335.1700946
335.9643365
342.318272
339.1413043
331.9931269
316.9025302
301.8119335
264.4825628
239.861063
238.2725791
224.3307822
230.699795
246.9761609
269.6215395
325.527318
373.6487477
391.3404497
382.8484327
365.8643988
346.7573605
326.2349861
311.3739564
302.8819394
297.9282628
300.0512671
302.8819394
299.343599
292.2669182
285.8979054
282.359565
263.9601948
231.407463
210.8850886
212.3004248
230.9421913
237.4989096
254.2549677
277.5677441
335.1211608
384.6608107
402.8739172
394.1316261
376.6470438
356.9768887
335.8496851
320.5506756
311.8083844
306.7087146
308.8942874
311.8083844
308.1657631
300.8805205
294.3238021
290.6811808
271.73955
238.2274339
217.1002303
218.5572788
215.0692377
221.1753044
236.7796971
258.4901564
312.0878529
358.222579
375.1838753
367.0424531
350.7596086
332.4414085
312.7663047
298.5188158
290.3773935
285.6282306
287.6635861
290.3773935
286.9851343
280.2006157
274.094549
270.7022898
253.0625416
221.8537563
202.1786525
203.5355562
123.7438874
127.9103483
137.4932082
156.6589282
182.4909855
226.6554706
242.4880218
245.4045444
224.9888862
209.156335
194.9903681
184.5742159
177.0745864
174.5747099
171.2415412
169.1583108
171.2415412
172.0748334
171.6581873
169.1583108
159.9920969
136.24327
121.2440109
116.660904
96.12359967
96.12359967
108.6887761
126.2800231
149.2114701
178.7396347
184.3939641
179.6820229
165.8603288
153.6092818
147.0125642
138.5310701
119.6833055
117.1702702
119.3691761
122.5104702
126.2800231
130.9919643
125.9658937
128.1647996
123.138729
113.0865879
95.80947026
94.55295262
151.0628336
137.8748084
159.4552132
193.0247318
236.1855414
200.6178372
198.6196516
185.8312636
179.8367067
167.8475929
163.8512216
155.0592049
147.4660995
152.6613821
146.6668252
157.4570276
165.8494073
167.0483186
167.4479558
175.0410612
167.4479558
157.4570276
134.2780743
128.2835174
172.5868928
177.5653609
193.0539282
210.7551479
255.5613605
292.0701263
300.9207361
294.2827787
282.1131901
269.3904384
253.9018711
240.0727932
236.2006514
232.3285095
233.4348358
233.9879989
238.4133038
236.2006514
231.2221833
220.712084
210.2019848
184.2033183
167.0552616
165.9489354
191.1443891
196.5712014
210.4397218
229.7350544
277.3704069
318.3729888
333.4474674
326.2117177
311.7402182
295.4597813
277.9733861
265.310824
258.0750743
253.8542202
255.6631577
258.0750743
255.0601785
249.0303871
243.6035748
240.588679
224.9112213
197.1741806
179.6877853
180.8937436
180.0039885
185.1145118
198.1747381
216.3454877
261.2045258
299.8173688
314.0132669
307.1992358
293.5711736
278.2396036
261.7723618
249.8478073
243.0337762
239.0589247
240.7624325
243.0337762
240.1945966
234.5162373
229.405714
226.5665344
211.8028003
185.6823477
169.2151059
170.3507777
201.9190117
207.6517282
222.3020035
242.6849952
293.005506
336.3193634
352.2435757
344.5999538
329.31271
312.1145607
293.6424745
280.2661362
272.6225143
268.1637348
270.0746403
272.6225143
269.4376718
263.0679869
257.3352705
254.150428
237.5892472
208.2886966
189.8166104
191.0905474
187.0937288
193.689982
202.0852135
220.0749951
267.4480867
320.8177721
337.0085756
328.0136848
312.4225407
297.431056
280.0409338
265.0494491
256.6542177
251.8569426
253.0562614
255.4548989
253.0562614
249.4583051
245.8603487
239.8637549
226.071589
199.0869165
178.098838
177.4991786
177.2121034
185.731916
197.6596538
215.8352541
263.546205
316.3690435
314.0970935
305.0092933
285.6977179
273.7699802
265.2501676
244.2346297
229.4669544
225.4910418
227.1950043
234.578842
240.2587171
239.1227421
231.7389044
224.9230543
224.3550668
198.2276413
179.4840534
181.7560035
191.3184729
188.5049659
214.3892299
259.9680426
308.9230636
274.0355774
270.659369
266.7204593
253.7783273
241.9615981
238.5853897
226.2059591
220.0162438
225.6432577
230.7075703
227.3313619
242.5242995
245.3378064
240.2734939
240.2734939
233.5210772
204.8233063
196.3827854
185.1287576
194.6853562
200.3012799
217.7730426
237.7407715
288.2840851
329.4675258
339.4513902
331.9634919
318.2356783
303.8838732
286.4121105
270.8123223
266.4443817
262.076441
263.324424
263.9484156
268.9403478
266.4443817
260.8284579
248.9726189
237.1167799
207.7891782
188.4454409
187.1974578
185.6278273
190.898018
204.366283
223.1047388
269.3653014
309.1845199
323.8239384
316.7970175
302.7431757
286.9326037
269.9508782
257.6537666
250.6268457
246.5278085
248.2845387
250.6268457
247.698962
241.8431945
236.5730039
233.6451201
218.4201248
191.4835947
174.5018692
175.6730227
187.291118
192.6085315
206.197477
225.1038359
271.7789095
311.9549222
326.7255151
319.6356305
305.4558613
289.503621
272.3697332
259.9624351
252.8725505
248.7367845
250.5092557
252.8725505
249.918432
244.0101948
238.6927814
235.7386628
220.3772462
193.1993552
176.0654674
177.2471149
203.8464985
209.6339386
224.4240631
245.0016276
295.80249
339.5298146
355.6060369
347.8894502
332.4562768
315.0939567
296.4455389
282.9415122
275.2249255
270.7235832
272.6527299
275.2249255
272.009681
265.5791921
259.7917521
256.5765076
239.8572364
210.2769875
191.6285696
192.9146674
209.0281171
215.8147443
226.6733478
236.8532886
295.2182823
356.9765896
371.9071694
378.0151339
354.9406015
335.2593827
322.364791
308.112874
295.2182823
292.5036314
291.8249687
287.7529924
287.0743297
286.395667
280.2877025
266.7144482
247.7118921
225.9946851
209.0281171
204.9561408
209.027949
209.027949
219.2869895
234.6755501
293.6650327
344.3190449
352.6545153
334.0600044
321.8773939
308.4124033
300.076933
286.6119424
275.0705219
271.2233817
260.9643413
264.8114815
266.7350515
264.1702914
260.3231513
255.193631
244.2934006
224.4165097
205.8219989
205.8219989
241.9303689
241.2351667
262.091233
285.7281081
362.8955534
339.2586783
342.0394871
335.087465
317.7074098
305.8889722
307.2793766
290.5945236
285.7281081
280.1664905
287.1185126
289.2041192
300.3273545
295.4609391
291.984928
287.8137148
282.9472993
255.8344131
232.197538
231.5023358
235.227201
240.4051583
255.1993219
270.7331936
333.6083889
383.9085451
403.8806659
397.9630005
383.9085451
360.9775915
342.484887
331.3892643
321.773058
311.4171435
306.9788944
306.2391862
315.1156844
313.636268
308.4583108
290.7053145
276.6508591
252.9801973
229.3095356
224.8712865
265.6097758
271.4749759
289.0705762
302.4767478
377.0485776
437.37635
458.3234932
465.026579
434.0248071
408.8882353
393.8062921
376.2106919
361.9666345
356.9393201
357.7772058
351.9120058
356.1014344
347.7225771
344.3710342
329.2890911
304.990405
276.5022902
256.3930328
254.7172613
290.3436798
294.7295359
316.6588169
322.7990156
390.3412009
461.3920712
468.4094411
464.0235849
430.6910778
408.7617969
398.235742
379.815146
365.7804062
365.7804062
374.5521186
365.7804062
371.0434337
358.7630363
360.5173788
346.482639
330.6935567
324.553358
295.6067072
285.0806523
304.0155899
308.6079704
331.569873
337.9992057
408.7218656
483.1184299
490.4662387
485.8738582
450.9717663
428.0098638
416.9881505
397.7001524
383.0045347
383.0045347
392.1892958
383.0045347
388.5153914
375.6567259
377.4936781
362.7980605
346.2654906
339.8361579
309.5264465
298.5047333
294.8968374
298.4391417
311.7227831
311.7227831
379.9121418
464.9274463
472.012055
466.6985985
440.1313158
413.5640332
402.0515441
379.0265658
369.2852288
376.3698375
377.2554136
369.2852288
369.2852288
371.056381
368.3996527
352.4592831
342.7179461
326.7775766
300.2102939
296.6679896
244.3713075
244.3713075
256.3649913
274.355517
343.3191989
402.5380126
412.2828807
390.5443288
376.3018293
360.5601193
350.8152512
335.0735413
321.580647
317.0830155
305.0893317
309.5869632
311.8357789
308.8373579
304.3397265
298.3428846
285.5995956
262.3618332
240.6232813
240.6232813
244.4016724
243.6993688
264.7684785
288.6468028
366.6025086
342.7241843
345.5333989
338.5103624
320.952771
309.0136088
310.4182161
293.5629284
288.6468028
283.0283735
290.0514101
292.1583211
303.3951796
298.479054
294.9675357
290.7537137
285.8375882
258.4477456
234.5694212
233.8671176
247.8819
253.3384198
268.9284764
285.2980358
351.5557764
404.5619689
425.6085453
419.3725226
404.5619689
380.3973811
360.9098104
349.2172679
339.0837311
328.1706915
323.4936745
322.7141717
332.0682056
330.5092
325.0526802
306.3446123
291.5340585
266.5899679
241.6458773
236.9688604
226.0184694
231.0094135
245.9822459
257.3901181
320.8464076
372.1818329
390.0066333
395.7105694
369.3298648
347.9401043
335.106248
320.1334156
308.0125513
303.7345992
304.4475913
299.4566471
303.0216072
295.891687
293.039719
280.2058627
259.5290942
235.2873656
218.1755572
216.7495732
196.9682312
202.5603891
216.8514595
236.7346879
285.821408
328.0732683
343.6070405
336.1508298
321.2384085
304.4619346
286.4427589
273.3943903
265.9381796
261.5887234
263.4527761
265.9381796
262.8314252
256.6179163
251.0257583
247.9190039
231.7638808
203.18174
185.1625643
186.4052661
157.4612022
161.9317095
173.3563393
189.2514765
228.4925963
262.2697627
274.6878386
268.7271621
256.8058093
243.3942873
228.9893193
218.5581356
212.5974591
209.1203979
210.610567
212.5974591
210.113844
205.1466136
200.6761063
198.1924911
185.2776922
162.4284326
148.0234645
149.0169106
94.84501446
98.03844929
105.3833494
120.0731496
139.8724456
173.7228548
185.8579071
188.0933115
172.4454808
160.3104285
149.4527501
141.469163
135.7209803
133.8049194
131.2501715
129.6534541
131.2501715
131.8888585
131.569515
129.6534541
122.6278975
104.4253189
92.92895356
89.41617525
92.31148898
92.31148898
104.3783503
121.2719561
143.293978
171.6511021
177.0811896
172.5561167
159.2825692
147.5173794
141.1822773
133.0371459
114.9368539
112.5234817
114.6351824
117.6518977
121.2719561
125.7970291
120.9702846
123.0819853
118.2552408
108.6017517
92.00981745
90.80313132
97.31238284
88.81685735
102.7186263
124.3436003
152.1471382
129.2349635
127.9477626
119.7096773
115.8480748
108.1248698
105.5504682
99.8867845
94.99542134
98.3421435
94.48054101
101.4314255
106.837669
107.6099895
107.8674297
112.7587928
107.8674297
101.4314255
86.49989586
82.63829336
72.07644517
74.64227331
81.87324354
94.00261295
108.4645534
125.2590649
132.7232922
129.4576928
121.060437
113.5962097
104.2659255
101.0003261
95.63541268
94.00261295
93.06958454
95.86866978
96.33518399
98.66775503
98.20124083
97.26821241
90.9702706
78.60764408
68.81084571
66.24501756
55.02934119
58.93344986
63.95301814
76.59489382
94.99997753
118.6105395
121.9569183
112.2896016
103.5518346
93.51269804
85.89039064
79.01172299
74.73579446
69.90213611
68.41485662
66.74166719
66.74166719
68.22894668
73.4344249
72.50487522
71.57532554
62.65164859
49.63795303
50.00977291
62.98883347
65.48344074
71.7199589
82.52992372
96.25026369
112.8809788
119.5332648
120.7805685
110.3863715
102.4867819
95.62661187
91.05316522
87.7270222
86.47971856
85.02453099
84.81664705
86.27183462
84.40087917
84.60876311
83.9851113
78.78801282
66.73074437
59.45480651
59.03903863
54.795022
58.68250667
63.68070125
76.26874684
94.59546028
118.1054866
121.4376163
111.8114638
103.1109029
93.11451374
85.52466272
78.67528497
74.41756367
69.60448741
68.12354087
66.45747601
66.45747601
67.93842255
73.12173544
72.19614386
71.27055227
62.38487302
49.42659079
49.79682743
70.59053482
72.9673205
78.43392758
89.36714172
104.103213
129.2971412
138.3289268
139.9926768
128.3464269
119.3146413
111.23357
105.2916058
101.0133916
99.58732017
97.68589162
96.49749878
97.68589162
98.16124876
97.92357019
96.49749878
91.26857027
77.72089187
69.16446341
66.54999916
61.06789391
61.06789391
69.05062514
80.22644886
94.79493336
113.5543518
117.1465808
114.1530566
105.3720522
97.58888929
93.3979554
88.00961181
76.03551497
74.43896872
75.83594669
77.8316295
80.22644886
83.21997308
80.02688058
81.42385855
78.23076606
71.84458107
60.86832563
60.07005251
73.23395686
66.84051618
77.30251002
93.57672265
114.5007103
97.25779456
96.28909143
90.08939137
87.18328197
81.37106318
79.43365691
75.17136312
71.49029122
74.00891936
71.10280997
76.33380688
80.40236004
80.98358192
81.17732255
84.85839446
81.17732255
76.33380688
65.09685054
62.19074114
152.6119242
157.0141912
170.7101332
186.3626382
225.9830416
258.2663332
266.0925858
260.2228964
249.4617992
238.2115612
224.5156192
212.2870997
208.8631142
205.4391287
206.4174103
206.9065511
210.8196773
208.8631142
204.4608472
195.1671723
185.8734974
162.8838806
147.7205164
146.7422348
204.970956
209.4971286
223.0756462
233.4211834
290.9682341
337.5231516
353.6880535
358.8608221
334.9367673
315.538885
303.9001556
290.321638
279.3295047
275.4499283
276.0965244
271.5703518
274.8033322
268.3373715
265.7509872
254.1122578
235.3609716
213.376705
197.8583992
196.565207
202.5838013
207.0572606
220.4776386
230.7026885
287.5795286
333.5922532
349.5688937
354.6814187
331.0359907
311.8640222
300.360841
286.940463
276.0763475
272.2419538
272.8810194
268.4075601
271.6028882
265.212232
262.6559695
251.1527883
232.6198854
210.8916543
195.5540795
194.2759482
211.0536748
215.714166
229.6956398
240.3481912
299.6030084
347.5394897
364.1841013
369.510377
344.8763519
324.902818
312.9186976
298.9372239
287.618888
283.6241813
284.2899657
279.6294745
282.9583968
276.3005522
273.6374143
261.653294
242.3455446
219.7088728
203.7300457
202.3984768
205.4442772
212.114546
222.7869759
232.7923791
290.1566902
350.8561358
365.530727
371.5339689
348.8550551
329.5112758
316.8377652
302.8302008
290.1566902
287.4885827
286.8215559
282.8193946
282.1523677
281.4853409
275.482099
262.1415615
243.464809
222.1199491
205.4442772
201.442116
194.5744447
194.5744447
204.1241106
218.4486096
273.3591891
320.510665
328.2697686
310.960999
299.6207706
287.086834
279.3277304
266.7937937
256.0504195
252.4692947
242.9196288
246.5007535
248.2913159
245.9038994
242.3227746
237.5479416
227.4014215
208.8989436
191.590174
191.590174
198.735439
198.1643602
215.2967256
234.7134065
298.1031586
278.6864777
280.9707931
275.2600046
260.9830335
251.274693
252.4168507
238.7109584
234.7134065
230.1447757
235.8555641
237.5688007
246.7060623
242.7085103
239.8531161
236.426643
232.4290911
210.157016
190.7403352
190.1692563
181.6476147
186.8874498
203.1891588
221.8196834
268.9781987
307.4036557
316.718918
309.7324713
296.9239856
283.5332961
267.2315871
252.6764897
248.6010625
244.5256352
245.690043
246.2722469
250.929878
248.6010625
243.3612274
232.2993535
221.2374795
193.8738965
175.8255758
174.661168
169.9770963
174.8029445
187.1356675
204.2942388
246.6544615
283.1164254
296.5215591
290.0870949
277.2181665
262.740622
247.1906668
235.9303545
229.4958903
225.7424528
227.3510689
229.4958903
226.8148635
221.45281
216.6269618
213.9459351
200.004596
175.3391498
159.7891946
160.8616053
157.6287062
162.1039691
173.5407522
189.4527983
228.735662
262.5487598
274.9800458
269.0130285
257.078994
243.6532051
229.2329134
218.7906332
212.8236159
209.3428558
210.8346102
212.8236159
210.3373587
205.3648443
200.8895814
198.4033242
185.4747868
162.6012206
148.1809288
149.1754317
137.8033201
141.7157172
151.7140654
165.6248106
199.966963
229.5272966
240.3950663
235.1785369
224.7454779
213.0082866
200.4016738
191.2727472
186.0562177
183.0132422
184.3173746
186.0562177
183.8826638
179.5355559
175.6231588
173.4496048
162.1471243
142.150428
129.5438151
130.4132367
80.3704127
83.07648721
89.30045856
101.7484013
118.5260632
147.2104529
157.493536
159.3877882
146.1280231
135.84494
126.6442867
119.8791004
115.0081663
113.3845216
111.219662
109.8666248
111.219662
111.7608769
111.4902695
109.8666248
103.9132609
88.48863621
78.746768
75.77008605
46.49643779
47.85509993
51.17627406
61.89460874
71.55620621
89.52073899
96.31404971
91.03036359
81.82165351
78.047592
70.49946898
66.57444502
56.61092263
57.81862232
55.55418541
52.83686112
52.98782358
57.06381001
59.026322
57.06381001
60.08305922
53.2897485
45.28873811
49.06279961
51.50007343
54.44736679
68.25310937
90.43536991
106.2576816
79.8871621
89.8148871
77.71547226
68.40823007
66.08141952
62.66876406
59.56634999
55.22297031
55.99857382
54.60248749
55.22297031
55.53321171
59.10098788
62.97900546
63.28924687
63.75460898
57.23953945
48.24253867
44.9850039
66.24883842
68.6072113
75.2535349
86.40220674
99.69485393
115.1314765
121.9921976
118.9906321
111.2723208
104.4115997
95.83569829
92.8341328
87.90298948
86.40220674
85.5446166
88.11738702
88.54618209
90.69015744
90.26136237
89.40377223
83.61503878
72.25196941
63.24727292
60.88890003
67.74352404
70.42643588
77.13371549
88.75966681
103.5156819
121.4017609
128.5561925
129.8976484
118.7188491
110.2229616
102.844954
97.92628227
94.34906648
93.00761056
91.44257865
91.21900267
92.78403457
90.77185069
90.99542668
90.32469872
84.73529905
71.7678918
63.94273226
63.49558029
43.59485176
46.68772976
50.66428718
60.67932069
75.26003125
93.96457913
96.61561742
88.95706238
82.03490686
74.08179201
68.04331592
62.59395945
59.20652165
55.37724413
54.19900489
52.87348575
52.87348575
54.05172499
58.17556232
57.43916279
56.70276327
49.63332785
39.32373453
39.61829434
31.25108585
33.4682237
36.3188295
43.49813301
53.95035429
67.35875936
69.25916323
63.76910761
58.80694195
53.10573035
48.77703264
44.87064691
42.44235308
39.69732527
38.85270133
37.90249939
37.90249939
38.74712333
41.70330713
41.17541717
40.6475272
35.57978355
28.18932406
28.40048005
34.83999999
35.29842104
37.9343421
44.58144736
54.43749999
71.39907893
74.95184209
70.13842104
64.40815788
58.10486841
52.48921051
51.11394736
46.87355262
43.43539473
42.06013157
41.14328946
41.60171052
42.51855262
46.64434209
45.26907894
45.15447367
39.30960525
30.94342105
31.28723684
31.24822028
32.16131762
34.39333336
41.59665686
48.08979354
60.16296956
64.72845629
61.17752217
54.98875127
52.45236975
47.37960672
44.74176994
38.04572274
38.85736483
37.33553592
35.50934122
35.61079649
38.35008852
39.66900691
38.35008852
40.37919374
35.81370701
30.43657819
32.97295971
33.95326078
35.89636908
44.99829742
59.62274408
70.05416757
52.66846175
59.21366865
51.23669774
45.10056628
43.56653341
41.31661854
39.27124138
36.40771337
36.91905766
35.99863794
36.40771337
36.61225108
38.96443481
41.52115626
41.72569397
42.03250054
37.73720852
31.80561477
29.65796875
93.53448562
100.0601474
110.6255046
129.5809984
159.4125951
195.7698536
201.6740238
179.3003263
167.1812401
151.6439501
139.2141181
128.648761
121.1908618
115.2866916
116.218929
110.3147588
113.7329626
116.8404206
126.4735404
127.095032
124.2983198
109.0717756
87.00882383
83.59062004
73.04899273
78.23152262
84.89477533
101.6763007
126.1082273
157.4501938
161.8923623
149.0594311
137.4604356
124.1339302
114.0156576
104.8845335
99.20842931
92.79196374
90.81766664
88.5965824
88.5965824
90.5708795
97.48091935
96.24698366
95.01304798
83.16726537
65.89216574
66.38574001
60.13149695
60.94961255
67.90359519
85.08402289
108.6048465
141.3294707
147.8743956
123.1263985
112.4908956
105.9459708
94.69688125
93.87876564
81.19797377
75.88022234
70.15341311
65.85830618
68.10812409
70.97152871
77.51645355
80.78891597
77.31192465
70.15341311
55.22280332
50.10958079
56.92340628
57.69787439
64.28085335
80.54468371
102.8106419
133.7893665
139.9851114
116.5574509
106.4893655
100.2936206
89.64468403
88.87021592
76.86596018
71.83191744
66.41064066
62.34468306
64.47447037
67.18510877
73.38085367
76.47872612
73.18723664
66.41064066
52.2765976
47.4361719
53.46266412
53.28081833
58.55434642
72.73831854
93.28689352
117.836076
132.7474313
113.6536227
102.7428749
94.74165989
82.55799154
81.64876256
73.64754752
65.28264089
62.37310814
56.91773425
60.55465018
65.82817827
73.10201013
73.28385592
72.01093535
63.10049133
48.73467342
46.00698647
50.05646679
48.03398329
54.43851439
67.58465718
78.70831647
108.8770288
115.9557211
103.3151991
92.69716073
91.85445926
77.69707472
75.50605092
65.22509309
68.93297952
64.55093192
61.85428725
58.98910228
58.6520217
62.52844842
61.01158579
64.55093192
57.97786053
47.19128182
49.21376533
57.79274117
67.28110167
80.56480635
104.8895123
124.9013272
95.2286362
106.4421531
80.90983764
74.87179006
73.4916649
65.38342957
64.17582005
61.07053844
58.6553194
56.06758472
55.2050065
60.03544456
61.76060102
62.96821053
70.38638328
75.90688393
64.00330441
54.34242827
49.16695891
70.39081455
69.70295642
77.26939577
96.30013716
124.5023202
157.290224
165.0859494
131.1516154
120.1458854
112.5794461
101.8030021
99.96871382
87.35798157
85.52369324
77.95725389
74.74724932
77.95725389
81.39654451
89.1922699
94.92442092
90.10941406
81.62583055
65.34652165
60.53151479
86.47363816
92.60859221
100.4963903
120.3619558
149.2838821
186.3857471
191.6442792
176.4529643
162.7223529
