Cx3
15.04248825
15.30981618
18.08855999
22.23168931
23.62329146
28.19954344
26.13667299
24.32298603
24.08476479
21.5135479
22.62746468
22.01085648
21.11958697
19.83964866
18.96569196
20.50328117
21.00210179
23.28966076
22.96245621
21.29974604
21.08957306
22.98959726
22.66148549
22.23418417
20.35752092
20.05571857
17.51958091
16.8815774
17.21815657
19.28707517
20.8082588
22.64160221
22.53402087
21.66641472
21.04209513
21.33852975
20.92287111
24.73342815
24.245721
21.53569922
21.37277736
21.04118791
22.91202982
23.78999341
24.59983979
25.91992265
26.52246892
25.59309611
22.55912066
21.9613373
22.35628106
21.89322009
21.66701953
22.94718465
21.11021235
21.21318199
20.40167237
15.90548268
15.74392166
14.15220156
15.22657861
15.20352006
14.24640139
15.46162457
19.86550447
23.41825941
24.92485189
25.48173468
29.20096476
30.02283182
27.5390106
24.42988697
20.54327452
22.45970431
23.45084378
23.69171108
20.40068954
22.98869003
25.42594055
23.05983132
20.49836706
16.76469703
19.00795336
17.61748523
15.61819588
12.76778158
11.57652416
12.58361561
16.81882792
22.75334166
31.41050269
34.60777801
31.94100045
29.36978356
25.1195265
23.09664939
23.06648428
26.68516398
26.24206188
24.02783664
22.73602885
24.37409284
24.48658831
22.23070648
16.83803077
11.43741687
11.55172678
12.26714652
14.18939764
12.22866521
11.11474843
12.45826785
15.05919624
18.40759954
24.35496559
26.24160827
27.8219881
27.44065267
27.63517608
25.76032727
21.48300478
19.59915936
19.69562725
21.52262011
20.68956398
21.94205885
22.96071737
23.02482769
22.49062544
18.90694937
18.12401723
19.69940734
17.62701106
17.77171288
16.70769328
17.37200622
17.91505388
21.42690825
21.98628589
21.19443274
21.12820557
20.67467043
24.61480894
24.46224453
20.99121513
21.73233948
21.37255056
21.37323098
18.70705823
19.04628347
19.23060063
20.46986518
20.13449564
17.55360172
18.66494804
17.84043491
19.93687256
20.42042161
16.69552139
14.91910612
16.47302533
24.27339126
27.09099439
27.81858602
27.10966803
26.49910797
24.94337433
22.49017183
21.03907106
21.49865435
20.05534056
22.46159435
21.64139053
21.04360717
21.45767818
19.50216226
17.27175824
16.01193001
16.71608508
16.27956034
16.41095626
12.80414604
10.97503632
10.76758501
13.1697563
21.02092663
28.69964928
27.59321708
27.2561843
27.67887391
26.42569863
27.72000128
26.30949868
23.69329872
24.82301628
22.81163064
24.16603672
25.93776468
26.35236489
22.76377471
18.86945088
14.50511072
14.1283114
17.56955369
16.73468312
19.06775438
18.05665603
17.43067321
18.40336584
22.71039984
30.33816689
32.437175
29.20406443
30.45172078
29.10880617
24.86134638
24.16890958
24.27838098
23.14662217
22.69354064
21.92058794
25.56958396
26.46939647
23.36586737
21.95249189
19.7738751
18.93998735
18.45447265
14.55364707
12.55541615
12.68469521
14.32623688
19.24814025
22.43528493
29.46156413
29.37696573
31.90350196
30.85830721
34.43835439
34.22130165
29.28057344
27.43611656
25.97314631
23.4475929
21.71812634
22.57734069
25.40477205
22.94053169
22.15170261
18.11063571
16.26043309
15.72267756
16.5688884
20.90313904
22.03920715
25.71368097
28.64907169
32.85071679
36.29566358
35.62560491
30.13774654
28.31120729
31.59784392
29.93883823
28.14382492
24.44258807
24.17979624
22.42500308
20.94661007
23.84661915
21.65560366
20.34610505
24.08998132
20.35321162
19.90202013
19.9764123
19.11167902
16.08012282
20.53170745
23.29495289
21.47090849
25.73832715
31.54582989
29.51047849
33.92509384
35.25893623
29.14252457
26.93722035
25.17675705
24.59628651
22.17158588
21.94319287
21.98046456
23.30720038
23.02724695
23.18797635
23.20158468
20.82715924
21.053511
23.73775257
21.05366221
20.08716892
25.29938316
31.50190525
29.98699657
28.34522809
29.80335982
31.02425314
32.58535451
33.95510775
31.39727237
29.1814595
31.54575429
28.86423438
27.13098773
23.90846142
23.44419082
24.10162399
25.18386362
25.92423196
26.58332836
27.19910495
31.74617463
32.28990271
29.15749373
31.84302053
43.87088738
52.21180612
56.108398
60.16549248
66.72190655
75.06101085
74.1259679
73.20067759
69.25479334
61.79713032
57.89690955
53.72459794
50.39622912
42.9048477
40.65917212
42.46061158
42.3514426
44.56082932
42.54906568
37.5929903
41.37043376
40.53722643
47.74683997
54.48999047
55.75110394
63.91836536
66.87552939
72.41910628
71.3219731
68.20733053
66.23903792
58.10972859
63.58337383
64.66228698
51.51211155
47.35333265
45.79351651
40.03545735
40.46200265
40.31004305
39.37794858
39.63748952
34.21041499
31.50908742
31.4235818
27.83355517
26.04322917
31.53426282
46.2195326
53.3216404
60.09835809
61.72251136
57.05780528
61.00323592
66.42426231
67.75991914
62.87385102
52.68461971
45.58409955
46.47536906
40.95469952
38.23605913
38.38582628
38.82877717
36.37096296
36.70013316
30.76183932
25.25016639
33.65942915
36.42025533
34.91736734
43.18578396
50.14470196
51.04905058
59.3935982
63.0251302
60.9050292
53.02119888
55.09442678
54.4784234
55.6565261
45.89149643
38.37304958
32.34229475
35.18711453
36.31343
35.09964325
34.80812275
35.8065956
32.96850438
33.32912492
31.97487005
25.44287536
22.61347835
25.81846505
26.28266004
31.96572223
34.77183389
44.97580755
54.61155815
63.46951753
60.71579791
54.67014954
55.26354799
47.72068175
37.74192583
33.03828484
33.87171897
33.37834169
33.03480715
31.66754877
31.86161857
31.42547184
32.36648733
26.80582443
23.48743505
22.1552559
23.2489114
22.75545851
20.37664817
21.31206913
19.85628105
27.17650001
37.20893321
44.86096843
43.66343607
38.8850249
38.16922715
39.48008659
34.3962442
30.46457308
31.17364228
29.09141776
28.78424769
26.1035594
27.69648913
27.29300237
26.10824671
28.28149578
19.72480954
21.73264189
20.68313783
25.94948295
32.82690223
36.41655084
35.50486885
35.71526863
37.29179277
35.33552084
38.63538779
41.80340522
38.0825119
31.03264494
31.06779977
26.93306225
24.44198325
27.56584923
25.55378318
25.42813301
26.20169053
24.6044515
24.4525675
24.16981681
22.95262798
27.32135304
24.15031154
26.23094842
30.89739333
36.99944065
37.91331509
49.54328972
57.03172266
65.77590135
58.03684847
53.89568479
59.05815306
56.85859456
50.20178131
38.46868584
30.41157623
26.65900576
28.41221128
27.46242598
29.11031821
29.15779614
37.19517368
36.03808828
34.97852919
37.95852496
41.79478661
43.19228571
48.12545374
54.66228695
57.5609352
56.90705531
63.79649527
63.94217992
63.26025177
57.52903124
53.80458464
54.09240065
45.22415943
37.82259294
34.84237036
29.58766792
28.81161554
27.3575663
27.61854368
28.38249977
32.79242781
30.83955796
32.200617
36.71139782
43.30326914
49.57012835
51.03506425
52.20885765
58.75105858
65.68026509
63.61747023
68.19296619
73.32096004
66.18165616
61.32371191
55.46789963
49.86860422
39.40130953
33.93968498
34.79239758
32.34380679
34.00704618
35.59067688
35.98093333
38.24830662
36.93971523
35.23640689
38.11985918
41.15481746
43.55661074
44.50427918
51.11550455
55.1374442
55.70710369
65.00846758
72.75802911
76.76666284
74.56453389
67.18572354
59.43654002
52.8740022
51.84453262
47.50861873
43.77532672
41.06878262
41.18422655
41.98250586
42.64455074
41.56571319
41.10938078
35.5154531
32.98120548
37.42999284
38.99079181
37.11412856
36.35070168
36.73203711
39.07463419
56.19813732
65.89996389
57.8439883
57.81488161
58.99222829
50.95583357
45.52573497
34.52635488
31.46538959
30.8114341
28.60975876
28.90218648
28.43678186
32.02091154
34.86595812
30.18492206
26.44792556
26.103635
27.40572464
31.27290743
31.39954043
28.43156534
24.15605728
30.35729414
34.71120125
41.3887294
45.14840644
46.05328427
45.28864776
40.68510353
35.60519243
32.79348624
30.47213326
30.70528918
29.23748042
25.16065387
24.43351585
23.83399365
24.61896704
23.37055468
23.22842331
25.4108958
26.59073734
25.8795513
29.7684318
33.7040342
27.42039139
26.41677762
27.3956696
37.64114864
45.05783549
46.10597871
39.55606639
36.52647585
33.28346144
33.19908984
30.52339128
33.26834108
28.47027345
26.8510343
26.40218647
25.38088189
25.77295277
26.53811849
23.46112562
25.29053775
25.21916966
24.00765097
26.30095568
31.82570772
34.67755846
38.01583112
47.50967716
52.33118134
47.05803206
48.35550999
49.02677829
48.65784155
41.50409773
40.04331993
35.78474668
32.11458216
32.84051055
31.38918298
32.60440616
34.87056983
35.83154419
34.08922532
32.80800178
31.18415092
34.16505392
36.04557286
36.32129259
31.30791106
33.5476897
39.65419752
42.88942494
50.27549306
49.92568357
48.95616621
52.29632892
49.67090554
38.66903059
31.61568594
31.88535753
32.76831084
26.79622301
25.6305946
27.33072767
28.79702439
29.50821043
28.43927672
24.2710476
25.78950957
23.79581475
27.32709878
33.75483861
31.87099319
31.36211754
33.72550511
42.46182121
50.53926771
48.03306835
46.6626347
44.37689016
41.99188048
35.81589462
28.97574702
26.41806285
26.89911704
27.77352735
27.86107423
29.0718369
29.79663126
27.73020753
27.15638994
25.34020812
26.99490451
25.07628227
22.40700986
29.1732189
33.10814089
30.6510071
34.19196816
40.35275806
55.51008543
53.99177467
44.19083416
44.42020999
42.77352739
34.52597687
29.48225796
28.90844924
27.67181207
28.57845253
27.92880694
28.75585411
28.82290242
28.45987768
23.1885062
20.94557751
20.57333895
20.86584248
22.51936983
24.11385781
24.95578886
27.4714468
28.30813306
37.04439916
46.56568321
42.14687412
41.78129786
38.02340358
34.41817531
28.01931506
22.00162369
25.90382066
23.51616402
24.2767299
22.76204782
26.07505607
27.91484445
28.45725528
26.68550746
22.70428422
22.6140596
22.12523071
22.34487414
22.191145
20.32910169
17.74278079
18.4547969
20.45837875
26.28980908
25.85541264
26.54120478
24.66264745
26.65432221
25.04821062
22.04974821
22.46550438
22.7412104
22.11289836
21.64455251
23.46881913
24.10421873
25.02149053
24.51976228
20.80715749
22.44502134
27.94751809
27.85800223
23.93808637
23.83375751
25.07712786
27.08723027
27.06752686
26.10000427
23.67797298
26.60293741
24.16800676
25.87015476
26.24600797
24.02320794
22.09929025
23.38369756
20.51855212
17.82662661
19.77549251
19.99938848
21.24594823
21.1964062
18.3116991
18.66288761
22.2126203
26.70634488
22.92867632
22.21658934
24.88668517
31.22941196
36.00408735
38.01688303
39.75865048
36.56804436
33.60395661
32.39489004
30.64716904
31.07568282
25.64094312
22.97616296
22.47393858
22.30681395
25.04516297
25.47615739
26.9695768
29.15360789
24.25171082
24.77179585
28.45250662
29.57602636
25.67893244
22.21595146
25.29740917
30.1041912
35.03592689
45.09033708
45.93049624
40.37838657
45.88988453
45.49446965
35.90202651
25.66660008
29.83684851
28.41352505
24.82225926
27.41970763
31.99260023
31.90237562
28.8153896
26.69656405
22.18278168
21.45538558
24.28211645
21.60379905
26.68848424
28.97656068
33.6629251
38.36466951
38.49593109
45.63997722
46.02412288
38.59877156
41.09182019
39.57246032
36.45435993
32.60794204
30.43227428
28.70631208
28.19976429
27.25981231
29.37870874
32.27121215
34.09569141
29.62145761
27.46861178
30.26394477
32.21536219
34.49188591
33.12547555
34.12772717
47.93903938
54.78299829
52.66580288
52.9275464
45.10833947
41.44655248
43.99736471
40.35506851
35.79982392
35.3084435
36.01712846
29.70409854
25.98114592
27.54310202
32.37476138
35.4988862
35.2350164
32.44684184
26.16322529
26.79004895
30.91592925
35.8945137
37.46568362
32.86918944
31.599099
35.72490843
37.29409383
42.50869397
45.32124972
42.42187138
39.34849348
38.77000697
38.41109302
31.90294262
32.2408774
28.6839154
29.29139002
28.56682894
29.97115773
33.47708932
32.90583212
29.60295908
26.43212725
24.2979217
21.13488619
20.26899919
23.60234873
24.98314684
25.85038047
34.10299159
36.4599591
39.82208412
33.1073314
33.28444948
34.65227736
30.73491302
25.32653904
22.47443471
21.91721087
25.86377596
27.08701764
25.86079918
27.15286106
26.61853004
27.28639065
24.46625121
21.65383721
22.71250579
24.196924
21.21157357
19.49766022
20.25291044
22.60909831
24.73543668
31.96318687
36.13974322
30.77134307
34.71174197
35.11552017
31.74581145
30.32822892
25.75774608
26.11063561
30.01906963
31.70576675
30.68395347
31.04194604
27.4746362
24.84919199
24.6715069
26.82229734
27.41623472
29.43080229
33.18026238
34.08966698
37.79865711
41.73636274
41.91022055
48.21857268
47.70266931
42.07401402
43.72647823
42.2328462
40.82327261
40.36520372
36.82837038
33.24653105
32.66265799
29.20853646
28.8090108
31.50667724
34.81486594
34.35573392
31.8034333
25.31711258
28.28148384
29.43016441
33.28147271
33.14617122
32.08842402
33.89234936
37.892142
44.64864044
48.95560786
49.08538106
46.95840481
44.70208063
45.63990635
36.86827333
32.24534256
29.52400368
28.42125049
27.85020592
28.72651162
28.07339313
27.20155258
24.46051029
25.52279353
21.59288421
20.9450105
21.84633529
25.99737643
30.37770008
30.30576136
31.9706288
30.70337338
35.48634122
44.10467034
48.81293532
41.51551443
43.98517411
38.99248543
33.02327296
33.50465992
32.50127429
28.33102587
26.46281638
25.53271611
28.53032801
28.6441542
28.57724765
26.20787691
23.30297027
35.30560848
41.41706824
48.03401266
45.45981149
46.67029557
42.70856311
46.05148086
56.08810127
61.37605764
56.84703701
51.84711902
45.65443584
38.73208854
37.12377981
37.02675114
31.9976324
30.75653007
27.85509633
26.32333323
26.12636999
26.73108046
28.98208898
28.08948188
24.92963577
27.81058647
32.66209099
31.40716792
34.61116952
38.54795377
37.7368536
37.96365547
40.59569111
45.88251347
46.40238587
45.32564401
43.61059666
40.48873986
36.41424435
29.87079791
28.38446606
27.17518687
29.03489128
27.47499058
28.17736761
27.3411066
23.83113511
28.224996
25.1368051
21.65582172
23.00635596
24.64336929
21.63243278
20.83231833
24.2665947
27.68010452
29.39621501
31.32176284
33.61076067
33.31159483
34.70593017
32.62771633
29.84138454
27.83532204
27.14215884
24.45498199
22.46557526
21.20406076
23.52353508
25.21902078
24.86995853
23.00777347
19.44103063
21.80565271
21.43858806
23.1208909
23.47059102
26.68508221
26.4189444
26.24459046
28.30969232
31.68422057
30.89870649
31.26321961
30.19108467
28.41458818
25.10618685
23.01167162
24.31386871
23.29644972
21.57452743
22.02891079
24.38155489
25.09952455
24.70255041
25.24893027
20.32584141
21.59182107
27.08404087
30.34885372
27.90655201
29.26878071
27.18050253
29.71423375
32.90179221
32.44095917
32.76301782
32.41140405
31.2136067
27.25357526
29.47531216
29.7172814
28.1921806
24.56859555
23.51963693
23.33521866
24.78242719
25.70338451
24.30557627
23.787334
19.82716081
18.67188881
22.92279364
26.49244238
25.4166219
23.0753179
22.51462116
29.51641999
36.30226093
38.58254106
40.47506087
44.95269669
46.51500717
45.79292673
39.15082148
32.38865299
30.07768374
28.65613217
30.16542771
31.19163527
32.78860391
33.1409973
30.06825728
29.43144017
26.52738404
21.8686611
23.75891289
26.07512694
25.06642565
28.44244229
27.56238017
32.42827244
41.54854245
38.20590821
38.56879119
41.14533126
40.39305782
38.68701166
33.42513752
30.78091127
31.74652021
29.59530452
28.92900316
29.78390444
30.06457175
30.13806973
29.18046973
25.91544426
24.942039
24.76761419
25.87185577
27.57109787
28.95643201
30.93421515
35.09383224
42.10711292
47.25175885
47.48954643
44.09758279
48.43651509
43.33538677
41.83821096
40.26994693
35.53730076
35.32148461
33.33335364
30.95051654
31.50554323
30.63072591
30.78537643
26.0581168
25.12383487
23.33578566
22.16775606
23.41516632
23.46648024
24.95408785
21.78495704
25.15877653
31.40497078
37.55576649
41.84090423
39.61172539
36.71936373
36.02315288
33.28955253
32.62367642
29.4711305
27.17759664
27.49136284
24.74415437
27.12004566
26.7867178
26.19235516
23.84594811
23.1298921
21.65412071
23.59526117
24.58744846
23.24428529
